sale_id,sales_date,store_name,store_city,store_region,product_name,category,brand,unit_price,quantity,customer_name,gender,age_group,city
2498,2023-02-26,Store_2,Los Angeles,Central,Mixer,Beauty,LG,433.46,1,Customer_780,Male,46-60,Phoenix
2499,2023-04-08,Store_1,New York,Central,Notebook,Apparel,LG,490.47,4,Customer_318,Female,46-60,Chicago
2500,2023-01-10,Store_2,Chicago,South,Sneakers,Beauty,Apple,206.75,3,Customer_180,Male,18-25,Chicago
2501,2023-08-14,Store_2,Chicago,West,Smartphone,Apparel,Nike,414.62,5,Customer_550,Female,60+,New York
2502,2023-06-10,Store_10,New York,Midwest,Smartphone,Apparel,Nike,383.44,1,Customer_514,Male,60+,Houston
2503,2023-08-03,Store_5,Chicago,East,T-Shirt,Beauty,Nike,288.9,4,Customer_912,Female,36-45,Chicago
2504,2023-03-19,Store_8,Phoenix,South,Smartphone,Beauty,Puma,478.24,1,Customer_161,Female,60+,Chicago
2505,2023-07-31,Store_1,Los Angeles,South,Shampoo,Beauty,Philips,104.23,3,Customer_710,Male,18-25,New York
2506,2023-12-20,Store_8,Los Angeles,Central,Shampoo,Apparel,Samsung,59.09,2,Customer_861,Male,60+,New York
2507,2023-04-15,Store_3,New York,East,Mixer,Electronics,Philips,427.71,4,Customer_546,Female,60+,Houston
2508,2023-07-30,Store_1,New York,South,Toothpaste,Electronics,LG,222.38,1,Customer_294,Female,18-25,Los Angeles
2509,2023-09-14,Store_1,Houston,South,LED Bulb,Apparel,Nike,424.25,1,Customer_460,Female,46-60,Houston
2510,2023-11-10,Store_7,New York,South,Jeans,Electronics,Nike,447.08,1,Customer_905,Female,36-45,Phoenix
2511,2023-08-30,Store_5,Los Angeles,Midwest,Toothpaste,Electronics,Philips,35.92,2,Customer_37,Male,46-60,New York
2512,2023-02-01,Store_3,New York,East,Toothpaste,Apparel,Samsung,442.32,1,Customer_337,Female,26-35,Chicago
2513,2023-12-28,Store_6,Los Angeles,West,T-Shirt,Electronics,Puma,226.92,5,Customer_158,Female,46-60,Phoenix
2514,2023-03-12,Store_7,Houston,West,Notebook,Electronics,LG,257.66,5,Customer_46,Female,46-60,Chicago
2515,2023-09-23,Store_10,Houston,East,Mixer,Stationery,Samsung,315.16,1,Customer_249,Male,36-45,Phoenix
2516,2023-04-17,Store_1,Los Angeles,Midwest,Laptop,Apparel,Puma,463.56,5,Customer_82,Female,26-35,Los Angeles
2517,2023-10-15,Store_9,Houston,East,LED Bulb,Stationery,Apple,14.46,4,Customer_686,Female,60+,Phoenix
2518,2023-06-16,Store_8,New York,East,Toothpaste,Apparel,Apple,241.04,5,Customer_226,Female,46-60,New York
2519,2023-12-06,Store_8,Chicago,East,T-Shirt,Beauty,Nike,345.42,1,Customer_860,Female,60+,Houston
2520,2023-09-02,Store_7,Los Angeles,Midwest,T-Shirt,Electronics,Colgate,362.74,3,Customer_691,Male,60+,Los Angeles
2521,2023-09-27,Store_7,Phoenix,East,Laptop,Stationery,Nike,347.8,4,Customer_172,Male,36-45,Phoenix
2522,2023-07-12,Store_2,Phoenix,Central,Toothpaste,Beauty,Colgate,71.55,2,Customer_835,Male,60+,Los Angeles
2523,2023-06-10,Store_9,Phoenix,Central,Toothpaste,Apparel,Nike,153.2,1,Customer_632,Male,46-60,Los Angeles
2524,2023-03-30,Store_4,Chicago,Midwest,Toothpaste,Apparel,Philips,182.56,2,Customer_554,Male,36-45,Phoenix
2525,2023-08-24,Store_1,Chicago,West,Notebook,Stationery,Philips,403.2,3,Customer_569,Female,60+,Houston
2526,2023-09-30,Store_7,Houston,East,Mixer,Apparel,Apple,142.99,2,Customer_888,Male,60+,Phoenix
2527,2023-06-25,Store_8,Los Angeles,South,Notebook,Apparel,Apple,109.3,1,Customer_927,Male,36-45,New York
2528,2023-10-07,Store_2,Phoenix,West,Notebook,Electronics,Philips,478.94,1,Customer_472,Female,36-45,New York
2529,2023-07-01,Store_10,New York,East,LED Bulb,Electronics,Samsung,9.39,3,Customer_94,Male,46-60,Phoenix
2530,2023-12-13,Store_9,Los Angeles,Central,Jeans,Stationery,LG,498.92,1,Customer_812,Female,18-25,Los Angeles
2531,2023-12-15,Store_6,Los Angeles,East,Notebook,Stationery,Colgate,340.03,3,Customer_752,Female,26-35,Phoenix
2532,2023-11-26,Store_6,Chicago,East,T-Shirt,Apparel,Philips,415.09,3,Customer_773,Male,18-25,Houston
2533,2023-12-21,Store_5,Houston,East,Mixer,Beauty,Philips,150.84,1,Customer_886,Male,60+,Chicago
2534,2023-05-16,Store_7,Houston,Midwest,Shampoo,Apparel,LG,12.09,5,Customer_172,Male,60+,Houston
2535,2023-11-09,Store_1,Phoenix,Central,LED Bulb,Apparel,Samsung,370.25,3,Customer_215,Female,36-45,New York
2536,2023-09-05,Store_2,Phoenix,Midwest,Smartphone,Electronics,LG,417.9,1,Customer_764,Female,36-45,Los Angeles
2537,2023-04-09,Store_6,Los Angeles,Midwest,Toothpaste,Beauty,Colgate,371.54,5,Customer_164,Male,36-45,New York
2538,2023-05-07,Store_9,Houston,South,Sneakers,Electronics,LG,75.71,3,Customer_940,Female,60+,Houston
2539,2023-05-23,Store_6,Los Angeles,West,Jeans,Electronics,Philips,377.95,5,Customer_18,Female,46-60,Chicago
2540,2023-10-13,Store_2,New York,West,Shampoo,Beauty,Apple,385.62,4,Customer_213,Female,18-25,Houston
2541,2023-06-02,Store_8,Chicago,West,Sneakers,Stationery,Colgate,330.98,4,Customer_889,Male,46-60,Chicago
2542,2023-04-26,Store_5,Houston,Central,LED Bulb,Stationery,Colgate,384.23,5,Customer_443,Female,26-35,Houston
2543,2023-06-02,Store_4,Los Angeles,Central,Shampoo,Stationery,Samsung,423.73,3,Customer_968,Male,60+,Houston
2544,2023-05-28,Store_3,Chicago,Central,Smartphone,Beauty,Philips,308.73,1,Customer_391,Male,36-45,Houston
2545,2023-12-27,Store_9,Phoenix,Midwest,Laptop,Stationery,Colgate,48.86,2,Customer_536,Female,26-35,Chicago
2546,2023-04-17,Store_1,New York,Central,LED Bulb,Apparel,Apple,246.38,1,Customer_447,Female,36-45,Houston
2547,2023-12-20,Store_7,Los Angeles,Midwest,Mixer,Beauty,Nike,43.44,2,Customer_301,Female,46-60,Phoenix
2548,2023-12-27,Store_4,Houston,West,Notebook,Stationery,LG,206.73,2,Customer_130,Female,36-45,Chicago
2549,2023-09-08,Store_5,New York,West,Toothpaste,Electronics,Samsung,206.52,3,Customer_807,Male,46-60,Houston
2550,2023-06-12,Store_7,New York,East,Shampoo,Beauty,Philips,37.67,5,Customer_454,Female,46-60,Los Angeles
2551,2023-09-03,Store_2,Los Angeles,Central,LED Bulb,Apparel,Nike,177.67,1,Customer_952,Female,46-60,Chicago
2552,2023-06-28,Store_6,New York,Central,Shampoo,Electronics,Puma,59.94,5,Customer_894,Female,36-45,New York
2553,2023-10-14,Store_8,Houston,Midwest,Smartphone,Stationery,Samsung,405.08,4,Customer_767,Male,26-35,Phoenix
2554,2023-05-21,Store_2,Los Angeles,West,Sneakers,Stationery,Apple,474.11,3,Customer_493,Female,46-60,Chicago
2555,2023-05-28,Store_8,Chicago,West,T-Shirt,Stationery,Philips,40.8,3,Customer_559,Male,26-35,Chicago
2556,2023-03-04,Store_4,New York,South,T-Shirt,Beauty,Nike,477.78,4,Customer_399,Female,18-25,New York
2557,2023-10-21,Store_3,Houston,West,Notebook,Stationery,Nike,263.68,1,Customer_140,Female,26-35,New York
2558,2023-12-13,Store_1,Phoenix,Central,Laptop,Stationery,LG,153.29,4,Customer_438,Female,26-35,Chicago
2559,2023-10-06,Store_4,Houston,Central,Smartphone,Electronics,Puma,43.05,1,Customer_968,Male,60+,Los Angeles
2560,2023-07-14,Store_1,Chicago,East,Notebook,Beauty,Philips,252.81,2,Customer_555,Female,36-45,Phoenix
2561,2023-07-22,Store_10,Chicago,West,Toothpaste,Beauty,Samsung,398.29,3,Customer_720,Female,60+,Phoenix
2562,2023-06-26,Store_4,New York,East,Sneakers,Stationery,Nike,355.01,1,Customer_680,Female,46-60,Phoenix
2563,2023-03-16,Store_8,Phoenix,Central,Notebook,Beauty,Puma,29.86,5,Customer_797,Male,46-60,Los Angeles
2564,2023-05-29,Store_7,New York,Central,Sneakers,Stationery,LG,41.09,5,Customer_347,Male,36-45,Chicago
2565,2023-01-22,Store_2,Chicago,Midwest,Mixer,Apparel,Puma,204.42,3,Customer_191,Male,46-60,Houston
2566,2023-05-28,Store_9,Houston,South,Shampoo,Beauty,Apple,151.17,4,Customer_483,Male,18-25,New York
2567,2023-02-10,Store_5,Los Angeles,East,T-Shirt,Beauty,Nike,120.03,4,Customer_148,Female,60+,Phoenix
2568,2023-06-27,Store_8,Los Angeles,East,Notebook,Electronics,Nike,144.1,1,Customer_542,Female,18-25,Phoenix
2569,2023-08-15,Store_9,Houston,West,T-Shirt,Electronics,LG,402.72,4,Customer_474,Male,60+,Los Angeles
2570,2023-12-02,Store_8,Phoenix,South,Sneakers,Stationery,LG,464.97,3,Customer_757,Male,60+,Phoenix
2571,2023-05-12,Store_1,Houston,West,T-Shirt,Beauty,Colgate,205.53,1,Customer_388,Male,60+,Houston
2572,2023-09-03,Store_1,Phoenix,West,Shampoo,Electronics,Puma,453.52,2,Customer_30,Male,46-60,New York
2573,2023-04-20,Store_6,Chicago,South,Shampoo,Apparel,Samsung,164.14,4,Customer_740,Female,36-45,New York
2574,2023-04-14,Store_1,New York,Central,Notebook,Apparel,Apple,240.84,4,Customer_250,Female,36-45,Los Angeles
2575,2023-10-03,Store_6,Houston,West,Notebook,Beauty,Colgate,116.88,1,Customer_154,Male,46-60,Phoenix
2576,2023-05-19,Store_1,Chicago,West,Notebook,Stationery,Philips,322.04,5,Customer_7,Female,60+,Chicago
2577,2023-10-15,Store_7,Chicago,West,Mixer,Apparel,Puma,489.6,4,Customer_518,Female,60+,Chicago
2578,2023-12-23,Store_2,New York,Midwest,Shampoo,Beauty,LG,303.73,3,Customer_935,Male,26-35,New York
2579,2023-05-20,Store_4,New York,East,Sneakers,Beauty,LG,182.12,4,Customer_495,Male,26-35,Chicago
2580,2023-03-12,Store_9,Houston,East,Shampoo,Apparel,Puma,325.67,2,Customer_460,Female,26-35,Los Angeles
2581,2023-02-25,Store_8,Houston,West,Laptop,Apparel,Colgate,65.85,4,Customer_575,Male,60+,Phoenix
2582,2023-11-12,Store_9,Los Angeles,Midwest,Sneakers,Apparel,Puma,444.89,5,Customer_232,Male,18-25,Los Angeles
2583,2023-10-28,Store_3,Chicago,South,Sneakers,Beauty,Colgate,254.03,4,Customer_852,Female,18-25,Chicago
2584,2023-05-03,Store_10,Los Angeles,Central,Notebook,Electronics,Nike,227.43,1,Customer_276,Female,18-25,Chicago
2585,2023-05-05,Store_4,Houston,Central,Toothpaste,Electronics,Puma,295.0,4,Customer_449,Female,36-45,Los Angeles
2586,2023-01-26,Store_2,Los Angeles,South,Jeans,Stationery,Puma,314.27,5,Customer_994,Female,60+,New York
2587,2023-12-09,Store_1,Phoenix,South,T-Shirt,Stationery,Philips,40.53,1,Customer_82,Female,18-25,Los Angeles
2588,2023-09-29,Store_3,Chicago,West,Mixer,Stationery,LG,342.9,3,Customer_980,Male,36-45,Los Angeles
2589,2023-04-26,Store_8,Phoenix,West,Shampoo,Apparel,Samsung,124.76,1,Customer_762,Male,36-45,Phoenix
2590,2023-11-23,Store_1,Phoenix,East,T-Shirt,Stationery,LG,358.41,2,Customer_8,Male,36-45,Houston
2591,2023-04-30,Store_8,Houston,East,Shampoo,Stationery,Puma,412.15,1,Customer_417,Female,18-25,Chicago
2592,2023-01-27,Store_10,Phoenix,South,Notebook,Apparel,Nike,402.96,3,Customer_187,Male,46-60,Phoenix
2593,2023-02-21,Store_1,Houston,South,Shampoo,Apparel,LG,278.49,4,Customer_682,Male,26-35,New York
2594,2023-07-31,Store_4,New York,South,Smartphone,Stationery,Samsung,262.48,1,Customer_550,Female,46-60,Phoenix
2595,2023-06-19,Store_3,New York,West,Smartphone,Beauty,Apple,75.72,1,Customer_234,Female,36-45,New York
2596,2023-08-30,Store_1,Los Angeles,South,LED Bulb,Electronics,LG,388.8,1,Customer_844,Male,60+,Phoenix
2597,2023-02-21,Store_3,New York,Central,Laptop,Apparel,Philips,139.35,1,Customer_228,Female,36-45,Phoenix
2598,2023-12-15,Store_1,Los Angeles,South,T-Shirt,Apparel,Nike,250.86,3,Customer_273,Female,36-45,New York
2599,2023-03-12,Store_5,New York,East,Toothpaste,Stationery,LG,145.72,5,Customer_654,Male,18-25,Chicago
2600,2023-01-03,Store_2,New York,Central,Mixer,Beauty,Colgate,71.25,5,Customer_649,Female,36-45,Los Angeles
2601,2023-10-09,Store_8,New York,Midwest,Smartphone,Beauty,Apple,316.63,1,Customer_356,Female,60+,Phoenix
2602,2023-03-22,Store_10,Phoenix,West,LED Bulb,Apparel,Philips,31.89,3,Customer_833,Male,18-25,Los Angeles
2603,2023-07-28,Store_3,Chicago,South,Toothpaste,Electronics,LG,375.58,3,Customer_891,Female,60+,Phoenix
2604,2023-12-01,Store_10,Los Angeles,South,Laptop,Electronics,Samsung,162.21,1,Customer_773,Male,26-35,New York
2605,2023-09-01,Store_2,New York,Central,Mixer,Stationery,Philips,5.07,2,Customer_775,Male,36-45,Chicago
2606,2023-09-02,Store_2,Phoenix,Midwest,Toothpaste,Apparel,Puma,258.01,1,Customer_979,Male,36-45,Los Angeles
2607,2023-11-30,Store_2,New York,Midwest,Laptop,Electronics,Nike,28.19,2,Customer_652,Male,26-35,New York
2608,2023-04-13,Store_8,Chicago,East,Notebook,Apparel,Philips,141.7,1,Customer_722,Male,36-45,Houston
2609,2023-05-28,Store_10,Los Angeles,South,Smartphone,Electronics,Puma,354.95,2,Customer_378,Female,46-60,Houston
2610,2023-06-14,Store_10,Phoenix,Central,Sneakers,Beauty,Nike,36.03,2,Customer_492,Female,26-35,Los Angeles
2611,2023-05-27,Store_4,Houston,Central,Mixer,Stationery,LG,420.47,1,Customer_249,Male,46-60,New York
2612,2023-11-27,Store_2,Houston,South,LED Bulb,Apparel,Apple,6.89,2,Customer_351,Male,18-25,Phoenix
2613,2023-01-31,Store_4,Houston,South,Laptop,Stationery,Samsung,127.18,4,Customer_913,Male,26-35,Los Angeles
2614,2023-02-15,Store_7,New York,Central,Notebook,Apparel,Puma,371.75,5,Customer_436,Male,26-35,New York
2615,2023-11-30,Store_6,Los Angeles,West,Shampoo,Electronics,LG,161.55,3,Customer_178,Female,60+,Los Angeles
2616,2023-10-21,Store_7,Chicago,Midwest,Smartphone,Electronics,LG,55.44,2,Customer_198,Female,26-35,Phoenix
2617,2023-04-29,Store_6,Houston,West,Toothpaste,Apparel,Colgate,183.32,2,Customer_977,Female,26-35,Phoenix
2618,2023-10-01,Store_2,Los Angeles,East,LED Bulb,Electronics,Philips,138.84,3,Customer_666,Female,18-25,Chicago
2619,2023-01-20,Store_10,Los Angeles,Central,Toothpaste,Beauty,Apple,422.14,2,Customer_133,Male,46-60,New York
2620,2023-03-31,Store_9,Los Angeles,South,Mixer,Apparel,LG,160.11,3,Customer_880,Male,36-45,New York
2621,2023-08-02,Store_3,Chicago,West,LED Bulb,Electronics,LG,395.52,1,Customer_824,Male,26-35,Houston
2622,2023-04-01,Store_6,Chicago,South,Notebook,Beauty,Apple,446.48,4,Customer_872,Female,26-35,Houston
2623,2023-01-19,Store_4,Phoenix,West,Smartphone,Electronics,Nike,219.74,4,Customer_860,Female,36-45,Houston
2624,2023-07-23,Store_1,Chicago,West,LED Bulb,Beauty,Nike,455.42,5,Customer_464,Male,26-35,Houston
2625,2023-09-11,Store_10,New York,Midwest,T-Shirt,Stationery,Apple,191.77,2,Customer_512,Female,36-45,Phoenix
2626,2023-04-06,Store_3,New York,Midwest,Laptop,Stationery,Colgate,482.22,5,Customer_660,Male,60+,Los Angeles
2627,2023-05-29,Store_6,Los Angeles,South,Shampoo,Stationery,Colgate,49.2,1,Customer_731,Male,46-60,New York
2628,2023-01-20,Store_2,Phoenix,Midwest,Laptop,Electronics,LG,345.07,4,Customer_786,Male,36-45,Phoenix
2629,2023-01-05,Store_2,Phoenix,West,Laptop,Electronics,Philips,249.44,1,Customer_38,Female,60+,New York
2630,2023-06-02,Store_5,Houston,Midwest,Notebook,Electronics,Puma,196.89,1,Customer_58,Male,60+,New York
2631,2023-10-18,Store_3,Chicago,West,LED Bulb,Electronics,Philips,318.19,2,Customer_261,Female,18-25,Chicago
2632,2023-11-05,Store_7,Los Angeles,South,Mixer,Stationery,Philips,353.41,1,Customer_339,Female,60+,New York
2633,2023-02-24,Store_3,Los Angeles,Central,Smartphone,Beauty,LG,7.16,4,Customer_219,Male,46-60,Houston
2634,2023-06-21,Store_6,Chicago,South,Jeans,Apparel,LG,87.64,5,Customer_348,Male,26-35,New York
2635,2023-05-26,Store_9,New York,East,Laptop,Stationery,Philips,357.96,4,Customer_544,Female,60+,Phoenix
2636,2023-08-21,Store_3,Los Angeles,Central,Jeans,Beauty,Colgate,334.86,2,Customer_366,Female,26-35,Houston
2637,2023-11-25,Store_8,Los Angeles,West,Smartphone,Stationery,Samsung,483.19,4,Customer_723,Female,18-25,New York
2638,2023-10-06,Store_4,Chicago,East,Mixer,Stationery,Puma,381.71,3,Customer_599,Female,60+,Phoenix
2639,2023-09-26,Store_10,Houston,South,Shampoo,Electronics,Puma,475.63,5,Customer_482,Male,46-60,Chicago
2640,2023-09-10,Store_1,Los Angeles,East,T-Shirt,Apparel,Philips,352.76,3,Customer_224,Female,18-25,Houston
2641,2023-03-10,Store_3,New York,South,Mixer,Apparel,Samsung,152.54,3,Customer_63,Male,60+,Chicago
2642,2023-09-16,Store_2,Houston,Central,Jeans,Beauty,LG,57.16,2,Customer_965,Female,46-60,Chicago
2643,2023-08-28,Store_10,Houston,Midwest,Notebook,Apparel,Philips,392.0,1,Customer_129,Male,60+,Chicago
2644,2023-05-20,Store_7,Chicago,Midwest,Notebook,Electronics,LG,323.85,3,Customer_795,Female,46-60,Chicago
2645,2023-04-09,Store_3,New York,South,Shampoo,Stationery,Nike,28.85,4,Customer_474,Male,36-45,New York
2646,2023-02-27,Store_1,Los Angeles,East,Shampoo,Stationery,Colgate,183.22,1,Customer_226,Male,46-60,Houston
2647,2023-06-19,Store_8,Chicago,South,Notebook,Apparel,Colgate,478.62,4,Customer_764,Male,60+,Phoenix
2648,2023-03-25,Store_2,New York,South,Notebook,Apparel,Apple,252.7,4,Customer_652,Male,60+,New York
2649,2023-08-23,Store_1,Los Angeles,South,Notebook,Stationery,Nike,219.2,1,Customer_686,Male,26-35,Chicago
2650,2023-11-28,Store_1,New York,South,Laptop,Apparel,LG,231.56,1,Customer_845,Female,46-60,Los Angeles
2651,2023-05-12,Store_3,Phoenix,East,Toothpaste,Electronics,Puma,108.4,4,Customer_130,Female,26-35,Phoenix
2652,2023-04-06,Store_2,Chicago,South,LED Bulb,Beauty,Apple,187.51,2,Customer_175,Male,46-60,Houston
2653,2023-01-08,Store_10,Houston,Midwest,Sneakers,Stationery,Apple,188.06,5,Customer_564,Male,46-60,Houston
2654,2023-06-22,Store_5,Phoenix,Midwest,Jeans,Stationery,LG,30.92,5,Customer_353,Male,26-35,Houston
2655,2023-06-01,Store_7,New York,West,Jeans,Stationery,Philips,384.95,2,Customer_836,Male,18-25,Los Angeles
2656,2023-10-18,Store_8,Houston,Midwest,Notebook,Beauty,LG,211.17,1,Customer_947,Male,60+,Phoenix
2657,2023-12-12,Store_3,Los Angeles,Midwest,T-Shirt,Apparel,Samsung,411.98,4,Customer_830,Male,46-60,Chicago
2658,2023-04-09,Store_4,Houston,Midwest,Laptop,Stationery,LG,425.92,5,Customer_459,Female,46-60,Los Angeles
2659,2023-03-31,Store_3,New York,South,Sneakers,Beauty,Apple,109.94,4,Customer_945,Male,26-35,New York
2660,2023-11-09,Store_5,New York,West,Notebook,Apparel,LG,330.39,2,Customer_934,Female,60+,Chicago
2661,2023-11-24,Store_9,New York,West,Notebook,Beauty,Samsung,238.78,4,Customer_24,Male,60+,Chicago
2662,2023-07-27,Store_8,Phoenix,West,Notebook,Apparel,Nike,440.68,2,Customer_320,Male,26-35,Houston
2663,2023-08-07,Store_7,Chicago,Central,T-Shirt,Beauty,LG,111.79,1,Customer_727,Female,46-60,Houston
2664,2023-09-21,Store_4,Los Angeles,Central,Smartphone,Stationery,LG,340.52,2,Customer_168,Male,46-60,Houston
2665,2023-06-17,Store_3,Phoenix,Central,Toothpaste,Beauty,Samsung,305.84,2,Customer_808,Male,46-60,Phoenix
2666,2023-02-14,Store_10,Phoenix,Central,Smartphone,Electronics,Nike,151.17,5,Customer_261,Male,18-25,Chicago
2667,2023-07-25,Store_1,Los Angeles,West,Notebook,Electronics,Samsung,72.62,4,Customer_43,Female,60+,Phoenix
2668,2023-12-09,Store_10,Los Angeles,East,Sneakers,Beauty,Puma,327.56,5,Customer_782,Male,46-60,Houston
2669,2023-02-18,Store_3,New York,South,T-Shirt,Beauty,Puma,370.61,3,Customer_745,Male,60+,Phoenix
2670,2023-04-05,Store_8,New York,Midwest,Shampoo,Apparel,Samsung,161.24,2,Customer_995,Male,46-60,Los Angeles
2671,2023-03-13,Store_10,Chicago,East,T-Shirt,Beauty,Nike,324.19,3,Customer_157,Female,60+,Phoenix
2672,2023-09-02,Store_2,Chicago,West,Toothpaste,Stationery,Samsung,200.59,5,Customer_340,Female,36-45,Houston
2673,2023-06-15,Store_5,Houston,East,Smartphone,Beauty,Puma,358.04,4,Customer_351,Male,36-45,Los Angeles
2674,2023-05-08,Store_6,Houston,West,Shampoo,Electronics,Philips,103.61,5,Customer_346,Female,18-25,Houston
2675,2023-01-04,Store_7,Chicago,East,Mixer,Stationery,Philips,445.66,4,Customer_298,Female,18-25,Los Angeles
2676,2023-05-14,Store_1,Phoenix,Central,Shampoo,Stationery,Samsung,147.27,4,Customer_931,Male,36-45,Los Angeles
2677,2023-07-16,Store_9,Chicago,Central,LED Bulb,Apparel,Puma,187.05,1,Customer_421,Female,36-45,Houston
2678,2023-05-01,Store_4,Houston,East,LED Bulb,Apparel,LG,33.76,2,Customer_534,Male,36-45,Los Angeles
2679,2023-08-17,Store_4,Chicago,Midwest,Laptop,Beauty,Samsung,60.2,5,Customer_619,Female,18-25,Los Angeles
2680,2023-05-17,Store_2,Chicago,East,Toothpaste,Stationery,Samsung,260.35,4,Customer_744,Male,46-60,Chicago
2681,2023-06-18,Store_9,Houston,Central,Jeans,Electronics,Samsung,137.46,5,Customer_809,Female,26-35,Los Angeles
2682,2023-06-04,Store_2,New York,Midwest,Smartphone,Apparel,Colgate,418.56,5,Customer_718,Female,60+,Houston
2683,2023-10-26,Store_10,Chicago,South,Mixer,Apparel,Colgate,12.27,4,Customer_701,Male,46-60,New York
2684,2023-10-21,Store_6,Chicago,West,Jeans,Stationery,Apple,192.65,3,Customer_229,Male,26-35,Los Angeles
2685,2023-01-06,Store_9,Chicago,Midwest,LED Bulb,Beauty,Colgate,171.99,2,Customer_593,Female,60+,Phoenix
2686,2023-05-14,Store_9,Phoenix,West,Shampoo,Electronics,LG,14.57,2,Customer_815,Male,18-25,New York
2687,2023-12-01,Store_4,Phoenix,South,Toothpaste,Electronics,LG,66.56,1,Customer_461,Female,18-25,Phoenix
2688,2023-07-04,Store_8,Houston,Midwest,Mixer,Apparel,Puma,209.75,1,Customer_914,Female,18-25,New York
2689,2023-12-21,Store_4,New York,West,T-Shirt,Stationery,Apple,248.97,1,Customer_938,Female,46-60,Chicago
2690,2023-05-01,Store_5,Chicago,West,Shampoo,Electronics,Puma,205.12,2,Customer_470,Male,60+,Houston
2691,2023-02-01,Store_1,Phoenix,South,Laptop,Electronics,LG,267.81,3,Customer_665,Female,26-35,Houston
2692,2023-12-08,Store_4,New York,Midwest,Jeans,Beauty,LG,299.59,2,Customer_40,Male,26-35,Chicago
2693,2023-03-02,Store_2,Los Angeles,West,LED Bulb,Electronics,Puma,9.91,2,Customer_301,Female,26-35,New York
2694,2023-08-27,Store_3,Houston,Central,Laptop,Apparel,Samsung,234.73,2,Customer_107,Female,46-60,Chicago
2695,2023-06-07,Store_8,Los Angeles,East,T-Shirt,Stationery,Colgate,481.93,2,Customer_107,Female,36-45,New York
2696,2023-03-23,Store_8,Los Angeles,West,Notebook,Beauty,Philips,261.92,3,Customer_426,Male,26-35,Los Angeles
2697,2023-07-27,Store_3,Chicago,East,Toothpaste,Apparel,Nike,340.38,1,Customer_489,Female,46-60,Chicago
2698,2023-12-18,Store_3,Houston,Central,LED Bulb,Electronics,Nike,159.37,5,Customer_995,Female,60+,Los Angeles
2699,2023-09-15,Store_1,New York,East,Shampoo,Beauty,Philips,388.13,1,Customer_572,Male,26-35,New York
2700,2023-12-27,Store_1,Los Angeles,Central,Smartphone,Electronics,Apple,387.6,1,Customer_551,Female,36-45,Houston
2701,2023-06-09,Store_6,Phoenix,West,Notebook,Apparel,Colgate,263.04,5,Customer_875,Male,36-45,Houston
2702,2023-12-20,Store_5,Houston,Midwest,Smartphone,Apparel,Puma,488.13,2,Customer_978,Female,46-60,Phoenix
2703,2023-03-02,Store_4,Chicago,Central,Toothpaste,Apparel,Samsung,67.15,3,Customer_71,Male,26-35,Los Angeles
2704,2023-11-24,Store_7,Los Angeles,South,Laptop,Apparel,Philips,13.39,3,Customer_369,Male,18-25,Los Angeles
2705,2023-06-01,Store_5,New York,South,Jeans,Beauty,Colgate,386.23,1,Customer_808,Female,36-45,Phoenix
2706,2023-07-08,Store_6,Los Angeles,West,Smartphone,Apparel,Philips,404.54,5,Customer_598,Female,60+,Phoenix
2707,2023-11-11,Store_10,Houston,West,Shampoo,Apparel,Apple,64.5,4,Customer_432,Male,36-45,Houston
2708,2023-04-24,Store_8,New York,East,Sneakers,Apparel,LG,136.46,2,Customer_653,Male,18-25,Houston
2709,2023-04-23,Store_1,Chicago,West,Mixer,Apparel,Puma,13.69,1,Customer_804,Male,36-45,Phoenix
2710,2023-03-10,Store_2,Phoenix,Central,T-Shirt,Beauty,Puma,150.19,3,Customer_885,Male,46-60,New York
2711,2023-09-02,Store_1,Houston,East,Smartphone,Beauty,Apple,387.71,5,Customer_293,Male,46-60,Houston
2712,2023-03-20,Store_9,Phoenix,East,LED Bulb,Electronics,Colgate,261.39,5,Customer_410,Female,18-25,New York
2713,2023-08-21,Store_3,Los Angeles,East,T-Shirt,Stationery,Puma,177.31,1,Customer_891,Female,18-25,Chicago
2714,2023-11-07,Store_3,Chicago,Midwest,Jeans,Apparel,Apple,189.01,4,Customer_661,Male,46-60,New York
2715,2023-07-11,Store_1,Chicago,West,Mixer,Electronics,Philips,5.67,3,Customer_472,Female,46-60,Phoenix
2716,2023-08-01,Store_8,Chicago,Central,Toothpaste,Stationery,Nike,153.4,1,Customer_239,Male,36-45,New York
2717,2023-12-26,Store_9,Houston,East,T-Shirt,Electronics,LG,325.0,4,Customer_541,Male,26-35,Houston
2718,2023-10-09,Store_2,Phoenix,South,T-Shirt,Beauty,Puma,487.23,5,Customer_401,Female,60+,New York
2719,2023-08-30,Store_2,Houston,Central,Jeans,Electronics,Nike,424.3,2,Customer_862,Male,60+,Los Angeles
2720,2023-10-03,Store_4,Chicago,Midwest,Sneakers,Electronics,Apple,16.68,3,Customer_806,Male,46-60,Chicago
2721,2023-12-07,Store_8,Chicago,West,LED Bulb,Electronics,Samsung,449.79,3,Customer_895,Female,26-35,Los Angeles
2722,2023-04-22,Store_10,Los Angeles,West,Notebook,Electronics,LG,392.68,4,Customer_352,Male,36-45,Los Angeles
2723,2023-05-07,Store_10,New York,Central,LED Bulb,Stationery,Colgate,391.29,1,Customer_390,Female,36-45,Houston
2724,2023-12-15,Store_6,Phoenix,West,T-Shirt,Beauty,Apple,231.71,5,Customer_624,Female,60+,Los Angeles
